moisture_percent,permeability,mold_hardness,pouring_temp_C,defect_label
6.59,81.3,105.2,1440.6,Blowhole
6.94,80.8,92.8,1442.3,Blowhole
6.47,87.1,100.9,1408.4,Blowhole
7.43,91.8,104.4,1387.8,Blowhole
6.34,86.9,93.2,1477.8,Blowhole
6.41,86.8,97.3,1443.9,Blowhole
6.37,86.0,95.5,1468.8,Blowhole
6.25,92.8,106.7,1409.8,Blowhole
7.23,80.4,109.3,1432.7,Blowhole
6.59,85.1,91.3,1478.9,Blowhole
6.25,89.2,98.9,1474.9,Blowhole
6.52,87.4,99.6,1450.3,Blowhole
6.29,82.7,94.3,1453.8,Blowhole
6.45,88.0,94.3,1466.2,Blowhole
7.42,87.3,97.0,1403.4,Blowhole
6.26,83.8,103.1,1433.4,Blowhole
7.43,85.5,103.9,1428.9,Blowhole
6.87,83.7,99.1,1427.1,Blowhole
7.12,93.2,96.6,1384.2,Blowhole
6.85,87.6,93.4,1456.0,Blowhole
7.48,93.2,93.9,1467.5,Blowhole
7.12,86.4,100.8,1465.0,Blowhole
6.82,85.2,99.9,1437.9,Blowhole
6.45,92.6,103.5,1443.3,Blowhole
6.33,88.5,92.4,1387.9,Blowhole
6.89,85.6,101.8,1388.9,Blowhole
6.76,82.4,109.7,1436.1,Blowhole
7.09,84.6,91.9,1477.6,Blowhole
6.57,85.9,103.0,1382.5,Blowhole
7.25,87.5,95.6,1386.2,Blowhole
6.41,92.5,103.7,1405.0,Blowhole
6.29,89.7,101.4,1420.5,Blowhole
6.67,83.0,103.4,1477.1,Blowhole
6.43,88.4,98.5,1424.7,Blowhole
6.53,91.6,99.7,1434.3,Blowhole
6.6,82.5,91.7,1451.4,Blowhole
6.46,89.7,97.8,1421.6,Blowhole
6.81,85.1,92.0,1411.0,Blowhole
7.06,89.3,95.7,1426.0,Blowhole
6.45,82.9,90.5,1469.7,Blowhole
6.47,83.2,95.6,1392.7,Blowhole
7.03,81.1,92.7,1444.5,Blowhole
6.64,89.9,101.1,1405.6,Blowhole
7.05,81.6,100.7,1423.7,Blowhole
6.55,88.5,107.4,1479.9,Blowhole
6.99,85.7,94.5,1405.7,Blowhole
6.82,85.1,108.3,1416.8,Blowhole
6.69,85.4,106.7,1445.1,Blowhole
7.0,84.7,106.4,1383.8,Blowhole
7.33,87.2,98.0,1429.7,Blowhole
7.07,80.2,107.4,1424.7,Blowhole
6.65,81.9,98.8,1429.6,Blowhole
6.72,89.5,98.4,1476.1,Blowhole
6.98,91.3,92.2,1419.7,Blowhole
6.64,88.0,107.2,1387.8,Blowhole
6.29,91.9,94.3,1446.9,Blowhole
6.91,91.7,92.5,1393.0,Blowhole
6.92,93.2,98.3,1412.7,Blowhole
6.99,93.0,106.7,1479.5,Blowhole
6.23,81.6,102.2,1462.1,Blowhole
6.57,83.3,105.7,1385.6,Blowhole
6.68,87.1,101.2,1452.9,Blowhole
6.66,88.6,101.7,1434.8,Blowhole
7.03,83.6,91.7,1391.9,Blowhole
6.49,87.0,106.8,1450.1,Blowhole
7.23,84.9,98.1,1419.4,Blowhole
6.45,80.9,101.8,1478.9,Blowhole
6.42,80.7,105.6,1405.3,Blowhole
7.28,89.9,108.9,1420.9,Blowhole
7.06,86.5,102.6,1425.0,Blowhole
6.45,87.1,100.6,1461.1,Blowhole
7.16,89.3,92.3,1452.1,Blowhole
6.85,92.5,108.4,1385.5,Blowhole
7.27,80.5,97.3,1434.2,Blowhole
6.39,90.4,90.2,1396.9,Blowhole
6.96,90.0,108.3,1450.5,Blowhole
7.07,85.5,90.0,1392.0,Blowhole
6.89,89.5,98.3,1453.1,Blowhole
6.88,81.0,93.8,1464.0,Blowhole
7.14,92.5,92.4,1479.0,Blowhole
6.47,80.2,109.9,1408.1,Blowhole
7.07,82.5,101.6,1470.4,Blowhole
6.62,89.4,93.8,1442.5,Blowhole
6.64,83.0,96.3,1397.9,Blowhole
7.37,85.6,94.9,1424.8,Blowhole
6.62,90.4,109.4,1423.8,Blowhole
7.32,87.9,93.1,1449.1,Blowhole
6.87,89.1,107.8,1424.0,Blowhole
7.37,90.5,99.8,1440.3,Blowhole
6.62,93.8,103.3,1384.4,Blowhole
6.62,88.7,91.1,1382.4,Blowhole
6.79,84.7,98.8,1406.3,Blowhole
6.41,89.6,100.3,1400.0,Blowhole
6.62,88.3,91.4,1394.7,Blowhole
6.3,91.4,105.0,1455.3,Blowhole
7.13,89.4,99.5,1444.2,Blowhole
6.25,88.7,105.6,1430.0,Blowhole
6.66,83.9,102.9,1449.3,Blowhole
7.33,84.8,105.4,1436.1,Blowhole
7.35,87.4,100.4,1437.8,Blowhole
7.17,93.5,91.5,1385.3,Blowhole
7.42,87.4,102.3,1428.2,Blowhole
6.32,90.8,104.9,1411.2,Blowhole
6.6,91.7,91.4,1468.1,Blowhole
6.53,88.3,108.7,1447.8,Blowhole
6.74,89.7,96.9,1407.7,Blowhole
7.5,90.5,102.9,1415.5,Blowhole
6.26,80.4,101.1,1456.2,Blowhole
6.9,91.8,90.7,1416.7,Blowhole
6.51,86.3,91.4,1475.4,Blowhole
6.49,92.9,98.5,1478.6,Blowhole
6.92,93.0,90.1,1454.8,Blowhole
7.37,82.0,91.9,1422.5,Blowhole
7.41,87.6,100.5,1394.1,Blowhole
6.2,91.3,91.8,1443.4,Blowhole
7.39,82.9,103.3,1387.9,Blowhole
6.98,82.3,104.7,1410.1,Blowhole
6.8,88.4,93.4,1454.2,Blowhole
6.59,89.3,93.2,1448.8,Blowhole
6.37,86.0,94.9,1454.8,Blowhole
6.54,92.3,107.8,1399.6,Blowhole
7.0,81.2,97.8,1451.3,Blowhole
7.06,88.7,95.7,1417.8,Blowhole
6.33,90.1,100.1,1450.9,Blowhole
6.52,84.5,96.7,1382.6,Blowhole
6.64,91.2,107.9,1431.8,Blowhole
6.79,80.4,107.6,1381.3,Blowhole
7.43,86.8,96.8,1472.4,Blowhole
6.23,88.1,101.0,1401.9,Blowhole
6.76,89.1,104.5,1380.1,Blowhole
7.42,82.3,94.7,1406.3,Blowhole
6.25,81.7,109.7,1411.5,Blowhole
6.35,81.5,104.4,1465.5,Blowhole
6.53,80.3,94.5,1385.7,Blowhole
6.33,86.0,94.6,1431.6,Blowhole
6.53,93.2,108.1,1436.7,Blowhole
6.66,85.3,98.2,1452.8,Blowhole
6.79,92.0,108.9,1413.6,Blowhole
6.93,81.3,94.0,1421.3,Blowhole
6.47,92.3,93.2,1425.6,Blowhole
6.99,89.7,97.7,1466.9,Blowhole
6.94,86.2,91.3,1426.5,Blowhole
7.27,88.6,106.6,1429.4,Blowhole
6.35,80.2,96.1,1449.8,Blowhole
7.23,84.1,99.9,1422.1,Blowhole
6.73,83.2,92.7,1399.7,Blowhole
6.27,82.8,90.2,1442.7,Blowhole
6.61,93.6,93.9,1414.6,Blowhole
6.67,80.1,106.8,1383.2,Blowhole
7.42,92.5,100.7,1434.4,Blowhole
7.05,85.4,102.9,1384.5,Blowhole
6.27,86.4,101.0,1468.8,Blowhole
6.34,91.5,94.2,1419.4,Blowhole
6.61,85.6,93.0,1430.4,Blowhole
7.24,86.2,99.8,1464.9,Blowhole
7.12,86.9,95.2,1468.5,Blowhole
6.95,83.1,95.4,1460.3,Blowhole
6.26,93.9,92.6,1459.6,Blowhole
6.71,86.9,107.6,1421.3,Blowhole
6.9,80.7,90.0,1404.5,Blowhole
7.08,81.7,92.3,1421.1,Blowhole
7.04,90.0,93.6,1388.0,Blowhole
7.42,83.6,107.1,1466.3,Blowhole
7.2,82.4,106.4,1456.9,Blowhole
6.98,84.7,95.3,1392.2,Blowhole
6.86,88.2,97.2,1427.5,Blowhole
6.67,89.0,108.0,1396.4,Blowhole
6.7,82.0,102.5,1452.9,Blowhole
7.41,83.9,109.0,1386.3,Blowhole
6.98,80.8,107.9,1433.0,Blowhole
7.07,91.6,93.0,1383.9,Blowhole
7.34,84.4,92.6,1426.8,Blowhole
6.98,80.4,95.5,1383.3,Blowhole
6.75,92.5,109.7,1443.7,Blowhole
6.41,92.7,100.3,1395.4,Blowhole
7.4,90.6,104.6,1450.9,Blowhole
6.46,83.0,103.8,1402.0,Blowhole
6.77,90.9,105.7,1425.3,Blowhole
7.23,91.7,103.1,1402.8,Blowhole
6.56,84.4,92.3,1407.3,Blowhole
6.47,86.4,108.2,1390.4,Blowhole
4.94,108.7,61.8,1472.3,Sand_Wash
4.64,102.3,74.4,1405.7,Sand_Wash
4.89,95.8,75.9,1424.8,Sand_Wash
4.77,99.4,72.9,1457.2,Sand_Wash
4.45,107.4,68.7,1469.4,Sand_Wash
4.5,111.8,75.2,1421.1,Sand_Wash
3.96,103.1,75.7,1402.8,Sand_Wash
4.55,111.1,66.7,1444.2,Sand_Wash
3.99,97.2,75.1,1389.9,Sand_Wash
4.04,112.1,66.6,1477.3,Sand_Wash
5.46,100.4,60.8,1450.5,Sand_Wash
4.4,97.0,73.4,1383.1,Sand_Wash
5.24,97.8,62.4,1397.6,Sand_Wash
5.42,108.9,75.2,1419.8,Sand_Wash
4.17,99.7,69.1,1435.2,Sand_Wash
4.76,100.1,78.0,1397.0,Sand_Wash
5.43,95.3,69.1,1413.3,Sand_Wash
4.4,106.4,68.3,1421.5,Sand_Wash
4.97,108.7,75.8,1405.0,Sand_Wash
4.72,106.7,67.0,1428.6,Sand_Wash
4.13,97.8,64.1,1390.6,Sand_Wash
4.87,108.2,78.1,1453.0,Sand_Wash
3.6,112.7,76.4,1424.3,Sand_Wash
4.67,114.5,70.1,1470.5,Sand_Wash
3.67,98.8,68.4,1438.5,Sand_Wash
5.13,114.8,67.4,1384.7,Sand_Wash
5.1,107.1,63.8,1429.5,Sand_Wash
4.98,110.4,69.5,1410.5,Sand_Wash
5.45,108.3,67.8,1408.0,Sand_Wash
4.96,99.8,63.3,1433.0,Sand_Wash
4.08,107.6,62.2,1445.5,Sand_Wash
4.07,95.0,62.4,1473.4,Sand_Wash
5.23,99.7,74.8,1440.9,Sand_Wash
5.44,102.5,72.9,1386.4,Sand_Wash
4.29,114.3,70.2,1408.8,Sand_Wash
3.74,109.1,72.3,1417.4,Sand_Wash
5.4,95.4,65.8,1472.1,Sand_Wash
4.14,100.0,70.2,1462.4,Sand_Wash
3.71,113.9,75.1,1398.1,Sand_Wash
4.92,102.7,67.6,1458.3,Sand_Wash
5.43,97.5,68.0,1428.1,Sand_Wash
4.25,102.3,61.0,1448.6,Sand_Wash
4.37,98.9,75.5,1460.3,Sand_Wash
4.47,101.0,72.1,1408.8,Sand_Wash
3.97,109.6,60.8,1389.5,Sand_Wash
3.51,98.1,61.3,1479.6,Sand_Wash
4.08,98.0,64.6,1473.6,Sand_Wash
4.54,102.3,76.6,1419.5,Sand_Wash
4.17,99.1,67.2,1411.7,Sand_Wash
4.85,100.8,71.0,1386.6,Sand_Wash
3.88,103.1,77.8,1417.7,Sand_Wash
4.83,100.1,62.4,1385.9,Sand_Wash
4.11,98.2,63.3,1456.1,Sand_Wash
3.53,106.2,67.2,1430.7,Sand_Wash
4.63,101.3,65.6,1453.3,Sand_Wash
5.24,98.9,61.9,1469.8,Sand_Wash
4.2,106.0,66.8,1392.6,Sand_Wash
4.68,105.5,63.9,1425.2,Sand_Wash
5.09,106.8,61.8,1434.8,Sand_Wash
4.91,110.9,72.0,1395.3,Sand_Wash
4.92,108.5,60.5,1421.2,Sand_Wash
4.17,108.4,64.1,1439.1,Sand_Wash
5.33,111.0,77.5,1477.9,Sand_Wash
3.52,107.5,67.8,1466.0,Sand_Wash
4.0,114.6,71.7,1459.4,Sand_Wash
3.67,98.7,74.4,1382.2,Sand_Wash
5.13,95.3,72.5,1416.5,Sand_Wash
4.72,108.9,66.5,1390.8,Sand_Wash
3.64,106.8,69.9,1454.2,Sand_Wash
4.52,103.4,67.6,1382.6,Sand_Wash
4.17,114.5,76.6,1412.9,Sand_Wash
4.68,111.9,68.4,1381.8,Sand_Wash
3.65,105.2,78.4,1449.3,Sand_Wash
3.64,98.8,74.7,1464.1,Sand_Wash
4.74,107.9,60.5,1462.9,Sand_Wash
5.08,100.2,73.5,1401.5,Sand_Wash
3.58,99.0,63.4,1413.8,Sand_Wash
4.34,105.2,69.1,1407.1,Sand_Wash
3.56,107.1,67.5,1409.9,Sand_Wash
5.23,109.9,76.3,1429.5,Sand_Wash
3.76,108.9,63.9,1424.1,Sand_Wash
3.63,111.5,62.4,1470.3,Sand_Wash
5.23,104.3,74.1,1441.9,Sand_Wash
5.11,103.6,74.9,1426.2,Sand_Wash
5.38,104.7,68.8,1458.5,Sand_Wash
5.14,106.1,63.4,1426.8,Sand_Wash
5.44,110.1,75.4,1383.3,Sand_Wash
4.44,107.9,75.8,1384.9,Sand_Wash
5.2,106.0,63.7,1411.7,Sand_Wash
4.06,105.6,61.0,1395.9,Sand_Wash
5.13,97.7,64.4,1425.3,Sand_Wash
4.53,110.3,68.5,1459.0,Sand_Wash
4.74,97.3,63.0,1423.7,Sand_Wash
4.29,109.9,71.0,1418.8,Sand_Wash
3.84,99.5,70.9,1422.3,Sand_Wash
4.53,98.4,72.6,1465.3,Sand_Wash
4.02,104.8,78.5,1413.3,Sand_Wash
4.69,96.8,71.5,1389.0,Sand_Wash
5.42,109.3,75.0,1450.4,Sand_Wash
4.68,104.0,76.3,1475.7,Sand_Wash
4.5,113.6,71.1,1433.8,Sand_Wash
4.41,99.2,60.1,1404.2,Sand_Wash
4.52,102.6,68.5,1478.1,Sand_Wash
4.2,104.0,62.5,1384.8,Sand_Wash
5.05,106.4,74.5,1395.0,Sand_Wash
4.64,100.1,64.3,1381.2,Sand_Wash
3.76,101.2,62.2,1478.6,Sand_Wash
4.12,97.6,63.8,1438.8,Sand_Wash
3.63,112.2,78.3,1404.7,Sand_Wash
4.4,95.4,72.2,1421.4,Sand_Wash
4.04,99.1,72.4,1421.6,Sand_Wash
3.86,108.8,70.7,1465.9,Sand_Wash
3.73,110.7,72.8,1391.5,Sand_Wash
4.89,103.8,78.0,1394.2,Sand_Wash
4.79,102.6,78.2,1413.0,Sand_Wash
5.42,113.0,65.1,1460.4,Sand_Wash
5.49,100.1,68.3,1432.0,Sand_Wash
4.09,95.3,64.2,1408.2,Sand_Wash
4.39,98.4,76.6,1450.5,Sand_Wash
3.67,108.0,72.4,1475.6,Sand_Wash
3.51,100.0,77.6,1473.2,Sand_Wash
4.94,110.3,61.7,1431.4,Sand_Wash
3.96,98.6,75.4,1393.5,Sand_Wash
4.44,113.8,63.5,1477.8,Sand_Wash
5.49,106.1,63.2,1411.6,Sand_Wash
4.35,101.2,65.3,1477.2,Sand_Wash
3.81,109.7,60.0,1439.6,Sand_Wash
5.33,100.8,63.5,1445.2,Sand_Wash
4.93,108.8,66.1,1405.2,Sand_Wash
5.41,113.5,68.7,1464.6,Sand_Wash
4.4,103.5,63.0,1422.6,Sand_Wash
4.57,95.5,68.4,1458.1,Sand_Wash
4.86,107.7,77.3,1381.8,Sand_Wash
4.61,110.7,70.3,1412.4,Sand_Wash
3.77,112.8,68.9,1467.8,Sand_Wash
4.67,108.5,75.3,1445.9,Sand_Wash
4.3,105.3,75.3,1417.4,Sand_Wash
4.28,96.9,77.4,1389.1,Sand_Wash
4.8,103.3,67.7,1448.0,Sand_Wash
3.63,106.9,74.7,1462.8,Sand_Wash
3.84,112.9,72.5,1468.2,Sand_Wash
4.47,105.8,77.5,1470.0,Sand_Wash
4.4,100.5,67.5,1418.8,Sand_Wash
4.07,100.4,76.4,1387.0,Sand_Wash
4.86,98.5,66.5,1386.2,Sand_Wash
4.04,110.4,76.8,1402.2,Sand_Wash
4.43,104.4,76.6,1456.3,Sand_Wash
4.53,108.4,76.1,1381.0,Sand_Wash
4.31,113.1,74.1,1434.3,Sand_Wash
4.56,102.0,69.9,1445.5,Sand_Wash
4.34,109.3,76.4,1395.5,Sand_Wash
4.4,103.2,73.1,1405.0,Sand_Wash
4.78,112.5,67.9,1471.1,Sand_Wash
5.49,97.1,64.4,1475.0,Sand_Wash
5.42,97.0,60.3,1396.1,Sand_Wash
5.49,98.6,69.5,1464.8,Sand_Wash
3.54,107.1,65.3,1466.2,Sand_Wash
4.07,108.7,72.8,1402.1,Sand_Wash
3.57,103.2,65.5,1460.9,Sand_Wash
5.1,104.1,71.5,1440.4,Sand_Wash
5.15,103.5,65.2,1406.5,Sand_Wash
4.57,104.0,68.4,1389.1,Sand_Wash
4.94,99.3,63.7,1421.3,Sand_Wash
3.96,106.7,67.1,1424.9,Sand_Wash
4.57,99.1,63.0,1468.0,Sand_Wash
4.37,103.2,60.7,1429.8,Sand_Wash
4.61,106.2,73.4,1397.7,Sand_Wash
4.0,111.2,78.0,1393.6,Sand_Wash
4.5,99.3,61.1,1412.6,Sand_Wash
3.79,109.2,70.1,1394.4,Sand_Wash
3.52,111.2,63.3,1440.6,Sand_Wash
4.17,106.7,66.0,1388.7,Sand_Wash
3.95,98.8,68.1,1445.8,Sand_Wash
4.03,95.2,69.9,1440.6,Sand_Wash
5.43,106.8,69.0,1437.3,Sand_Wash
5.36,111.6,66.1,1403.7,Sand_Wash
4.03,105.1,74.1,1430.3,Sand_Wash
3.64,109.5,75.3,1408.9,Sand_Wash
4.83,103.5,76.9,1464.5,Sand_Wash
4.55,108.8,76.8,1429.6,Sand_Wash
4.13,110.1,64.2,1418.9,Sand_Wash
5.23,109.5,67.7,1401.5,Sand_Wash
4.21,100.7,63.3,1454.3,Sand_Wash
4.0,104.1,67.3,1478.2,Sand_Wash
4.28,96.6,61.7,1439.1,Sand_Wash
4.7,103.4,68.2,1385.4,Sand_Wash
4.53,105.1,62.8,1390.4,Sand_Wash
3.75,97.0,71.6,1399.6,Sand_Wash
4.0,98.5,78.2,1465.5,Sand_Wash
3.96,101.6,64.0,1429.2,Sand_Wash
3.54,108.4,69.9,1469.9,Sand_Wash
3.83,111.1,75.0,1392.7,Sand_Wash
4.3,98.4,64.8,1406.3,Sand_Wash
4.61,103.2,78.0,1392.6,Sand_Wash
5.45,99.6,74.7,1413.9,Sand_Wash
3.79,112.2,65.9,1445.9,Sand_Wash
4.63,104.4,69.4,1453.2,Sand_Wash
3.68,108.4,77.0,1385.8,Sand_Wash
3.78,109.3,68.3,1420.4,Sand_Wash
3.77,105.1,62.4,1427.7,Sand_Wash
5.03,100.2,69.1,1479.2,Sand_Wash
4.87,111.8,67.9,1456.8,Sand_Wash
3.58,97.5,63.9,1420.2,Sand_Wash
5.19,101.9,72.4,1450.9,Sand_Wash
4.67,102.1,71.0,1414.2,Sand_Wash
3.67,114.9,62.4,1387.2,Sand_Wash
5.26,101.0,72.4,1412.9,Sand_Wash
4.28,100.2,66.5,1421.1,Sand_Wash
4.94,105.2,77.9,1384.2,Sand_Wash
4.51,106.7,77.5,1384.9,Sand_Wash
4.65,112.1,64.6,1467.6,Sand_Wash
3.54,109.6,77.7,1445.7,Sand_Wash
4.38,95.9,77.5,1427.0,Sand_Wash
3.56,108.8,69.2,1392.4,Sand_Wash
3.93,96.3,70.9,1442.2,Sand_Wash
4.51,111.3,76.4,1441.6,Sand_Wash
3.53,108.9,67.9,1436.6,Sand_Wash
4.8,102.0,77.4,1393.4,Sand_Wash
4.84,95.1,77.6,1391.3,Sand_Wash
3.69,101.7,67.1,1401.4,Sand_Wash
4.67,103.9,60.6,1412.0,Sand_Wash
5.12,108.8,73.8,1449.8,Sand_Wash
4.12,97.0,65.2,1463.2,Sand_Wash
5.46,104.9,60.2,1394.0,Sand_Wash
4.14,106.6,61.4,1474.3,Sand_Wash
4.23,113.3,74.8,1455.5,Sand_Wash
4.71,107.5,72.1,1442.9,Sand_Wash
4.61,114.7,73.9,1457.7,Sand_Wash
5.24,99.3,61.6,1428.3,Sand_Wash
4.53,111.6,68.4,1437.1,Sand_Wash
4.55,95.8,71.7,1462.8,Sand_Wash
3.82,106.9,71.3,1396.4,Sand_Wash
3.75,114.6,67.5,1402.7,Sand_Wash
3.84,108.4,71.6,1444.4,Sand_Wash
3.68,112.9,67.4,1411.3,Sand_Wash
4.42,102.8,76.4,1472.9,Sand_Wash
4.11,112.3,74.8,1473.1,Sand_Wash
3.99,106.5,65.2,1462.4,Sand_Wash
3.51,106.3,66.4,1412.3,Sand_Wash
4.79,112.0,71.6,1465.3,Sand_Wash
4.03,105.4,68.6,1381.2,Sand_Wash
4.61,108.2,71.2,1453.6,Sand_Wash
4.64,96.3,62.2,1439.6,Sand_Wash
4.05,96.6,68.2,1435.4,Sand_Wash
4.16,109.4,72.2,1413.3,Sand_Wash
5.01,108.0,72.1,1435.3,Sand_Wash
3.52,108.9,67.1,1474.3,Sand_Wash
5.14,106.8,64.8,1400.4,Sand_Wash
4.18,104.5,65.6,1431.5,Sand_Wash
3.83,114.6,62.1,1473.2,Sand_Wash
5.33,105.5,73.8,1423.6,Sand_Wash
4.76,101.8,65.7,1437.8,Sand_Wash
4.5,106.6,65.4,1416.7,Sand_Wash
3.67,96.0,64.8,1387.4,Sand_Wash
3.71,111.3,60.7,1445.9,Sand_Wash
4.05,112.4,69.2,1410.6,Sand_Wash
4.54,102.6,70.7,1391.5,Sand_Wash
5.49,103.5,66.6,1451.0,Sand_Wash
4.23,111.7,68.6,1452.0,Sand_Wash
3.71,111.9,74.0,1401.2,Sand_Wash
3.79,101.3,78.5,1405.7,Sand_Wash
4.41,95.6,67.5,1437.1,Sand_Wash
5.41,105.3,75.6,1434.7,Sand_Wash
3.58,101.3,70.9,1475.1,Sand_Wash
5.22,99.6,64.2,1400.1,Sand_Wash
5.34,112.1,74.7,1419.3,Sand_Wash
4.51,104.3,64.8,1430.5,Sand_Wash
3.56,97.6,76.8,1455.2,Sand_Wash
4.35,105.3,67.0,1454.1,Sand_Wash
5.07,110.3,73.7,1400.5,Sand_Wash
4.18,104.4,66.3,1455.5,Sand_Wash
4.16,97.8,67.6,1478.0,Sand_Wash
3.95,107.2,68.2,1387.1,Sand_Wash
4.48,109.0,69.8,1467.2,Sand_Wash
4.08,96.7,77.8,1417.8,Sand_Wash
4.65,110.8,66.2,1451.6,Sand_Wash
3.77,100.8,62.7,1461.1,Sand_Wash
3.95,109.3,77.9,1432.8,Sand_Wash
4.58,104.2,66.2,1427.6,Sand_Wash
4.71,114.7,77.8,1466.2,Sand_Wash
5.28,104.4,72.5,1469.5,Sand_Wash
4.29,114.2,67.9,1440.1,Sand_Wash
4.92,114.0,64.6,1454.6,Sand_Wash
4.54,100.4,74.8,1435.2,Sand_Wash
4.82,101.5,69.1,1441.7,Sand_Wash
4.31,99.0,78.3,1431.1,Sand_Wash
4.97,103.2,66.7,1420.7,Sand_Wash
4.32,105.9,70.3,1429.7,Sand_Wash
3.77,104.9,63.2,1392.6,Sand_Wash
5.37,107.1,72.5,1420.2,Sand_Wash
5.32,107.8,74.6,1416.9,Sand_Wash
5.42,111.4,76.2,1397.2,Sand_Wash
4.04,100.7,65.1,1465.5,Sand_Wash
3.56,96.5,65.2,1400.0,Sand_Wash
3.96,111.0,70.7,1380.6,Sand_Wash
4.36,103.2,62.2,1447.6,Sand_Wash
4.9,109.4,73.8,1380.0,Sand_Wash
5.41,111.3,77.2,1381.6,Sand_Wash
5.37,111.2,75.9,1389.3,Sand_Wash
4.98,114.2,72.9,1437.1,Sand_Wash
5.39,103.9,71.4,1427.6,Sand_Wash
5.37,96.5,69.5,1448.7,Sand_Wash
5.08,106.7,77.3,1474.2,Sand_Wash
3.63,103.0,60.4,1412.9,Sand_Wash
4.57,113.2,76.1,1392.7,Sand_Wash
3.69,106.8,70.1,1406.6,Sand_Wash
5.3,113.5,67.6,1469.0,Sand_Wash
4.27,109.7,69.0,1392.3,Sand_Wash
5.36,104.1,74.0,1416.7,Sand_Wash
3.54,97.0,69.4,1449.0,Sand_Wash
4.17,108.9,73.3,1450.4,Sand_Wash
4.49,113.3,69.3,1425.0,Sand_Wash
3.9,101.2,60.8,1443.4,Sand_Wash
4.0,101.1,74.6,1412.7,Sand_Wash
3.98,98.4,74.7,1393.0,Sand_Wash
4.41,105.1,73.1,1443.3,Sand_Wash
5.12,95.9,65.6,1408.0,Sand_Wash
3.79,100.8,65.9,1432.2,Sand_Wash
4.83,102.6,73.7,1413.6,Sand_Wash
4.08,105.8,60.5,1388.0,Sand_Wash
4.34,113.9,73.7,1388.8,Sand_Wash
5.19,109.6,71.6,1462.0,Sand_Wash
4.31,99.4,69.7,1434.9,Sand_Wash
4.58,106.3,78.0,1470.2,Sand_Wash
5.25,111.0,77.9,1389.8,Sand_Wash
4.03,104.9,76.1,1430.5,Sand_Wash
5.0,97.8,64.8,1453.2,Sand_Wash
3.83,102.0,65.0,1415.0,Sand_Wash
4.92,102.4,70.6,1390.0,Sand_Wash
5.11,102.4,72.3,1452.5,Sand_Wash
3.92,112.7,71.7,1422.9,Sand_Wash
3.86,113.8,74.3,1400.8,Sand_Wash
4.18,111.2,73.2,1456.6,Sand_Wash
4.38,109.3,67.3,1401.1,Sand_Wash
4.77,114.5,65.9,1426.1,Sand_Wash
4.85,105.8,76.0,1456.2,Sand_Wash
3.62,115.0,74.3,1466.4,Sand_Wash
4.8,112.1,62.1,1414.8,Sand_Wash
5.25,99.0,61.5,1458.8,Sand_Wash
5.17,98.3,76.2,1448.7,Sand_Wash
4.54,111.6,68.0,1399.4,Sand_Wash
4.07,105.1,70.1,1460.6,Sand_Wash
5.08,106.6,74.8,1399.2,Sand_Wash
3.6,112.5,61.4,1404.7,Sand_Wash
4.89,103.2,76.6,1409.8,Sand_Wash
3.52,101.0,71.0,1417.6,Sand_Wash
4.57,112.5,77.3,1406.6,Sand_Wash
4.42,106.0,78.0,1479.9,Sand_Wash
3.97,109.5,67.2,1380.8,Sand_Wash
3.52,104.2,69.3,1382.3,Sand_Wash
4.87,100.9,70.6,1410.1,Sand_Wash
3.83,103.1,64.4,1433.5,Sand_Wash
3.9,105.2,63.0,1447.1,Sand_Wash
5.01,97.2,68.9,1387.1,Sand_Wash
4.7,100.3,70.0,1431.7,Sand_Wash
5.35,106.0,71.1,1420.2,Sand_Wash
5.4,110.5,65.4,1464.4,Sand_Wash
4.36,111.6,75.6,1398.9,Sand_Wash
4.9,100.8,65.7,1409.6,Sand_Wash
4.95,99.6,60.0,1451.5,Sand_Wash
3.84,97.1,64.5,1418.0,Sand_Wash
4.45,95.9,78.4,1451.6,Sand_Wash
4.15,101.4,68.5,1442.6,Sand_Wash
3.79,98.8,76.3,1405.6,Sand_Wash
4.26,112.4,72.6,1414.2,Sand_Wash
4.87,95.4,74.0,1428.7,Sand_Wash
5.13,114.1,77.6,1470.9,Sand_Wash
4.52,102.2,68.8,1449.0,Sand_Wash
5.27,99.1,77.4,1461.5,Sand_Wash
5.46,112.6,65.3,1390.6,Sand_Wash
3.72,100.8,71.7,1460.4,Sand_Wash
5.3,107.5,60.1,1398.6,Sand_Wash
3.7,102.3,69.5,1384.3,Sand_Wash
4.2,98.6,72.3,1426.4,Sand_Wash
4.49,103.6,78.2,1401.5,Sand_Wash
4.53,109.7,70.6,1472.9,Sand_Wash
4.26,104.3,61.7,1440.9,Sand_Wash
4.08,98.2,70.3,1433.2,Sand_Wash
3.65,109.0,71.9,1398.9,Sand_Wash
4.44,109.4,70.1,1419.5,Sand_Wash
4.14,107.2,77.8,1447.2,Sand_Wash
3.65,104.2,76.9,1389.4,Sand_Wash
5.48,114.0,61.5,1473.3,Sand_Wash
4.23,111.9,67.9,1424.1,Sand_Wash
4.77,110.5,60.6,1439.3,Sand_Wash
3.87,101.9,66.6,1426.9,Sand_Wash
4.17,97.1,62.8,1383.3,Sand_Wash
4.44,114.1,62.2,1474.6,Sand_Wash
4.97,107.7,72.3,1462.7,Sand_Wash
3.71,105.1,73.2,1438.7,Sand_Wash
5.17,96.4,73.1,1433.4,Sand_Wash
4.26,101.8,71.8,1469.1,Sand_Wash
